0,-134,-470
0.6866667,-762.8618,-68.01646
1.353333,-762.8618,-68.01646
2.001173,-762.8618,-68.01646
2.638162,-762.8618,-68.01646
3.262107,-763.0561,-66.65636
3.861018,-763.0561,-66.65636
4.476979,-762.8349,-65.58228
5.095313,-762.8349,-65.58228
5.709072,-762.4733,-63.32017
6.332577,-760.3102,-62.40852
6.948812,-759.7979,-64.37831
7.606357,-761.5227,-65.76842
8.229749,-764.2323,-65.93393
8.873384,-767.0837,-63.56384
9.535842,-769.2499,-62.0349
10.13645,-771.072,-63.34234
10.77239,-770.3169,-65.58952
11.41774,-767.9402,-65.575
12.01078,-766.1992,-62.73687
12.62618,-764.564,-59.78135
13.24484,-762.4058,-58.35984
13.86735,-761.0597,-59.63548
14.50777,-762.4994,-61.26537
15.1374,-764.4074,-61.36044
15.75957,-764.4074,-61.36044
16.39189,-764.4074,-61.36044
17.00551,-762.6572,-60.18575
17.60179,-761.8093,-59.5396
18.21527,-759.6827,-59.44315
18.86525,-757.8143,-60.5556
19.4995,-757.3679,-61.21125
20.11849,-757.3679,-61.21125
20.76307,-758.9883,-58.0024
21.39478,-758.9883,-58.0024
22.04069,-759.2669,-57.25762
22.66881,-759.1582,-58.3583
23.27425,-759.0358,-59.52115
23.91716,-760.8209,-61.2483
24.52466,-762.014,-59.59542
25.14787,-761.0967,-57.72322
25.75915,-760.1078,-57.3035
26.37151,-758.014,-57.67532
27.02863,-757.4199,-59.71259
27.66652,-759.2128,-60.7388
28.29016,-760.6669,-59.3314
28.91307,-760.4923,-58.25869
29.5145,-759.1597,-54.96494
30.10052,-759.1597,-54.96494
30.7296,-758.2191,-51.99497
31.33541,-756.1272,-51.83714
31.97568,-754.8465,-53.52573
32.5948,-755.8486,-55.32291
33.19921,-757.854,-55.17682
33.82794,-758.4253,-53.22448
34.45029,-758.1218,-51.08968
35.03505,-758.1218,-51.08968
35.65246,-757.3981,-50.28053
36.27328,-755.3538,-50.27868
36.90225,-754.6984,-52.23017
37.5419,-756.4045,-53.39812
38.17442,-757.9892,-52.08662
38.78128,-757.2757,-50.22932
39.39409,-755.2715,-50.30524
40.03656,-754.7861,-52.33648
40.65732,-756.5332,-53.32754
41.28904,-757.9779,-51.88581
41.89856,-757.0458,-50.11856
42.50637,-755.0885,-50.45701
43.1535,-754.9198,-52.54593
43.77083,-756.8008,-53.25696
44.39134,-757.6564,-52.71902
45.03313,-757.6564,-52.71902
45.67787,-757.6564,-52.71902
46.32755,-757.6564,-52.71902
46.99332,-758.175,-52.11285
47.62535,-758.175,-52.11285
48.24737,-756.6215,-53.83788
48.85433,-757.1229,-55.9801
49.45081,-758.1628,-56.42384
50.07872,-758.1628,-56.42384
50.68422,-760.2112,-59.09476
51.28243,-762.1237,-61.58841
51.89492,-762.8966,-62.59616
52.49051,-764.8588,-65.15457
53.08525,-766.163,-67.09351
53.70765,-765.9892,-68.63895
54.31255,-765.9892,-68.63895
54.93596,-766.1683,-68.90042
55.59453,-765.4125,-68.37313
56.18974,-765.4125,-68.37313
56.80873,-764.407,-68.35463
57.46801,-763.4894,-68.35593
58.09373,-763.4894,-68.35593
58.75441,-763.4894,-68.35593
59.42107,195.2615,-238.8286
59.97085,195.2615,-238.8286
60.53975,195.2615,-238.8286
61.08954,195.2615,-238.8286
61.63259,195.2615,-238.8286
62.18353,195.2615,-238.8286
62.74332,195.2615,-238.8286
63.27914,195.2615,-238.8286
63.84344,195.2615,-238.8286
64.39777,195.2615,-238.8286
64.96633,195.2615,-238.8286
65.55298,195.2615,-238.8286
66.12528,195.2615,-238.8286
66.69227,194.0681,-237.1322
67.28256,191.8182,-236.7851
67.88699,190.4184,-236.8664
68.45933,190.4184,-236.8664
69.09272,188.142,-236.9986
69.74058,184.8637,-237.1889
70.35625,181.2121,-237.401
70.99712,177.3977,-237.6225
71.62569,173.6833,-237.8381
72.2466,170.3453,-238.032
72.8952,166.9622,-238.0705
73.53894,164.2174,-240.1083
74.18336,161.7328,-243.0497
74.8409,159.2474,-245.992
75.45487,157.0741,-248.565
76.08265,155.3234,-251.1126
76.67715,155.6196,-254.4894
77.25829,155.9195,-257.9094
77.85476,155.7284,-260.9635
78.47124,154.4166,-266.2061
79.07712,148.537,-272.7361
79.68176,147.0919,-280.7265
80.27903,150.8941,-289.1064
80.84142,154.5304,-297.1208
81.43333,154.5304,-297.1208
