0,-90.9,-458.9
0.6412347,-90.9,-458.9
1.197247,-90.9,-458.9
1.739636,-90.9,-458.9
2.279222,-90.9,-458.9
2.835222,-90.9,-458.9
3.378906,-90.9,-458.9
3.924209,-90.9,-458.9
4.47085,-90.9,-458.9
5.016129,-90.9,-458.9
5.555742,-90.9,-458.9
6.098126,-90.9,-458.9
6.640491,-90.9,-458.9
7.184365,-90.9,-458.9
7.718587,-90.9,-458.9
8.274031,-90.9,-458.9
8.832941,-90.9,-458.9
9.395164,-90.9,-458.9
9.954938,-90.9,-458.9
10.52261,-90.9,-458.9
11.08567,-90.9,-458.9
11.64887,-90.9,-458.9
12.21132,-90.9,-458.9
12.75279,-90.9,-458.9
13.28648,-90.9,-458.9
13.85832,-90.9,-458.9
14.41527,-90.9,-458.9
