0,-134,-470
0.5260419,-762.8618,-68.01646
1.098358,-762.8618,-68.01646
1.608008,-762.5453,-67.85535
2.166871,-762.5417,-68.18223
2.720381,-762.4272,-68.27427
3.267851,-762.4272,-68.27427
3.830461,195.2615,-238.8286
4.341284,195.2615,-238.8286
4.889337,194.8515,-238.1862
5.401949,193.3838,-236.0611
5.931491,190.9712,-235.1342
6.452464,188.5234,-235.5054
6.986053,186.8142,-236.1451
7.581357,186.8142,-236.1451
8.152471,186.8142,-236.1451
8.727917,186.8142,-236.1451
9.357633,186.8142,-236.1451
9.952,186.8142,-236.1451
10.5788,186.8142,-236.1451
11.14564,183.916,-237.2298
11.75045,181.6477,-238.0788
12.34017,178.6546,-239.199
12.92149,175.7244,-240.2957
13.50485,172.7643,-241.4036
14.1011,169.7593,-242.5283
14.68646,167.1625,-243.5467
15.22031,165.7874,-245.7025
15.78673,165.1018,-248.6832
16.36628,163.2601,-251.511
16.92518,161.4494,-254.2912
17.48119,159.7843,-256.8479
18.03316,158.4958,-259.3782
18.62386,157.6987,-264.0631
19.1949,156.6646,-270.1404
19.78524,156.5429,-270.8556
20.31298,156.5429,-270.8556
20.84121,156.5429,-270.8556
21.37793,156.5429,-270.8556
21.91296,156.5429,-270.8556
22.45158,156.5429,-270.8556
22.96616,156.5429,-270.8556
23.46942,156.5429,-270.8556
24.05079,156.5429,-270.8556
24.55784,156.5429,-270.8556
