0,-316.9,-496.2
0.6739273,-316.9,-496.2
1.260167,-319.9457,-497.4105
1.809871,-322.1413,-497.3427
2.362017,-323.6389,-497.2965
2.907399,-326.9038,-496.7046
3.450669,-330.1788,-495.1905
3.996621,-331.4175,-490.1552
4.535357,-327.7406,-486.262
5.083205,-320.5298,-486.9507
5.64147,-313.2856,-487.9801
6.213961,-304.9671,-484.2443
6.789084,-297.445,-480.7068
7.365818,-288.7079,-480.2679
7.929565,-282.3055,-480.8202
8.486128,-276.0272,-486.9117
9.054267,-269.5187,-493.2265
9.605895,-263.0496,-497.6928
10.1642,-263.0496,-497.6928
10.71132,-263.0496,-497.6928
11.25551,-258.5345,-500.6486
11.81235,-253.6839,-504.2886
12.38338,-246.3191,-502.2791
12.93155,-241.7883,-500.123
13.49279,-237.1271,-497.9049
14.0566,-237.1271,-497.9049
14.62039,-237.1271,-497.9049
15.18908,-237.1271,-497.9049
15.75063,-237.1271,-497.9049
16.31695,-237.1271,-497.9049
16.8837,-237.1271,-497.9049
17.45052,-237.1271,-497.9049
18.0311,-237.1271,-497.9049
18.60205,-237.1271,-497.9049
19.15959,-237.1271,-497.9049
19.72217,-237.1271,-497.9049
20.28765,-237.1271,-497.9049
20.85197,-237.1271,-497.9049
21.4229,-237.1271,-497.9049
21.99604,-237.1271,-497.9049
22.55652,-237.1271,-497.9049
23.11521,-237.1271,-497.9049
23.67002,-237.1271,-497.9049
24.23534,-237.1271,-497.9049
24.79481,-237.1271,-497.9049
25.34598,-237.1271,-497.9049
25.9115,-237.1271,-497.9049
26.47343,-237.1271,-497.9049
27.04536,-237.1271,-497.9049
27.5983,-237.1271,-497.9049
28.16072,-237.1271,-497.9049
28.72063,-237.1271,-497.9049
29.27192,-237.1271,-497.9049
29.82953,-237.1271,-497.9049
30.39051,-237.1271,-497.9049
30.96104,-237.1271,-497.9049
31.51383,-237.1271,-497.9049
32.08629,-237.1271,-497.9049
32.64847,-237.1271,-497.9049
33.2017,-237.1271,-497.9049
33.766,-237.1271,-497.9049
34.32547,-237.1271,-497.9049
34.87865,-237.1271,-497.9049
35.43649,-237.1271,-497.9049
35.99899,-237.1271,-497.9049
36.5603,-237.1271,-497.9049
37.118,-237.1271,-497.9049
37.6768,-237.1271,-497.9049
38.23941,-237.1271,-497.9049
38.78796,-237.1271,-497.9049
39.3471,-237.1271,-497.9049
39.91255,-237.1271,-497.9049
40.47329,-237.1271,-497.9049
41.02841,-237.1271,-497.9049
41.5861,-237.1271,-497.9049
42.14508,-237.1271,-497.9049
42.70048,-237.1271,-497.9049
43.258,-237.1271,-497.9049
43.88144,-235.5043,-496.9525
44.47608,-233.8135,-496.9097
45.03149,-232.2572,-496.7333
45.58554,-228.9728,-498.2567
46.13352,-227.9082,-501.2458
46.67247,-229.4962,-503.7836
47.22441,-234.1274,-504.6522
47.77431,-239.0644,-505.5782
48.32556,-242.8903,-505.9864
48.86563,-245.3861,-503.2032
49.40739,-247.3497,-499.1709
49.96328,-250.6059,-496.665
50.51792,-255.4908,-496.5342
51.06485,-259.9626,-496.4144
51.61432,-263.3319,-496.049
52.16232,-266.3523,-492.0916
52.70422,-269.0733,-488.1655
53.23787,-271.8754,-484.4936
53.78744,-274.5804,-481.5858
54.34566,-278.8468,-480.586
54.89093,-280.4364,-480.617
55.436,-281.5768,-481.5525
55.97597,-284.9658,-484.3327
56.51741,-286.6152,-485.6858
57.05463,-287.6946,-486.7426
57.60876,-289.5138,-487.5643
58.17172,-289.5138,-487.5643
58.7305,-289.5138,-487.5643
59.29894,-289.5138,-487.5643
59.88522,-289.5138,-487.5643
60.44127,-289.5138,-487.5643
60.99874,-289.5138,-487.5643
61.55908,-289.5138,-487.5643
62.12313,-289.5138,-487.5643
62.68713,-289.5138,-487.5643
63.28748,-289.5138,-487.5643
63.88251,-289.5138,-487.5643
64.43975,-289.5138,-487.5643
64.98702,-289.5138,-487.5643
65.57433,-289.5138,-487.5643
66.12819,-289.5138,-487.5643
66.68159,-289.5138,-487.5643
67.23574,-289.5138,-487.5643
67.78784,-289.5138,-487.5643
68.34211,-289.5138,-487.5643
68.88771,-289.5138,-487.5643
69.43846,-289.5138,-487.5643
69.9898,-289.5138,-487.5643
70.54343,-289.5138,-487.5643
71.08787,-289.5138,-487.5643
71.64632,-289.5138,-487.5643
72.20866,-289.5138,-487.5643
72.7597,-289.5138,-487.5643
73.32106,-289.5138,-487.5643
73.87511,-289.5138,-487.5643
74.43729,-289.5138,-487.5643
74.98719,-289.5138,-487.5643
75.55186,-289.5138,-487.5643
76.11138,-289.5138,-487.5643
76.71947,-292.5056,-487.4686
77.30477,-297.5508,-487.3071
77.86463,-302.3783,-487.1526
78.41756,-307.3148,-486.9945
78.96128,-312.2326,-486.8371
79.51495,-317.0948,-486.6815
80.07066,-323.3766,-486.342
80.60649,-330.7003,-488.7775
81.13308,-338.6764,-491.4298
81.66521,-346.6947,-494.0963
82.21959,-354.9297,-496.8347
82.76028,-362.9015,-499.4857
83.31424,-370.7288,-502.0886
83.84571,-378.285,-504.6013
84.37263,-385.1558,-506.7471
84.89858,-389.6745,-511.4289
85.4324,-391.5072,-519.5755
85.96553,-393.364,-525.0818
86.51847,-399.2229,-526.5657
87.05023,-406.858,-523.4926
87.5962,-411.9175,-520.7173
88.1338,-410.6087,-517.5209
88.68575,-410.6087,-517.5209
89.23363,-408.5761,-515.6828
89.80315,-405.9079,-514.9011
90.37174,-403.1594,-515.2479
